time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(75, 74)",3,13
1,D2,"(32, 7)",2,21
3,D3,"(70, 2)",2,11
4,D4,"(86, 10)",7,11
6,D5,"(6, 16)",2,22
8,D6,"(54, 53)",8,10
15,D7,"(4, 83)",6,23
21,D8,"(86, 95)",1,14
23,D9,"(20, 1)",6,16
24,D10,"(91, 13)",2,15
25,D11,"(48, 89)",6,11
27,D12,"(61, 17)",3,15
31,D13,"(55, 12)",2,27
32,D14,"(41, 53)",1,21
34,D15,"(16, 35)",1,11
36,D16,"(15, 13)",5,23
37,D17,"(32, 9)",8,26
40,D18,"(68, 77)",9,17
42,D19,"(47, 60)",1,30
43,D20,"(9, 75)",1,19
44,D21,"(5, 0)",0,15
45,D22,"(57, 59)",8,26
48,D23,"(95, 3)",5,14
49,D24,"(8, 72)",8,27
50,D25,"(21, 64)",2,11
52,D26,"(95, 26)",1,16
55,D27,"(34, 35)",8,11
59,D28,"(73, 98)",6,30
60,D29,"(29, 77)",9,11
62,D30,"(54, 49)",6,18
65,D31,"(44, 43)",4,16
66,D32,"(97, 52)",6,22
68,D33,"(28, 78)",0,15
71,D34,"(22, 50)",9,13
74,D35,"(65, 25)",0,13
79,D36,"(24, 61)",9,19
82,D37,"(16, 93)",4,20
83,D38,"(36, 19)",1,11
84,D39,"(3, 24)",6,16
85,D40,"(36, 62)",5,17
86,D41,"(55, 67)",8,30
89,D42,"(65, 21)",5,29
90,D43,"(51, 82)",6,26
91,D44,"(75, 8)",3,10
93,D45,"(88, 28)",8,27
94,D46,"(59, 14)",5,11
95,D47,"(59, 63)",9,14
97,D48,"(91, 90)",7,23
