time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(3, 72)",0,20
6,D2,"(78, 20)",2,23
7,D3,"(68, 66)",1,20
9,D4,"(48, 25)",1,12
11,D5,"(41, 44)",0,17
12,D6,"(81, 20)",2,11
14,D7,"(62, 8)",6,29
15,D8,"(79, 62)",2,12
20,D9,"(23, 7)",4,14
21,D10,"(25, 78)",3,19
22,D11,"(92, 52)",7,21
24,D12,"(73, 46)",8,23
25,D13,"(30, 79)",9,30
28,D14,"(78, 91)",2,24
29,D15,"(52, 88)",8,23
30,D16,"(85, 93)",2,22
31,D17,"(24, 84)",8,28
32,D18,"(74, 6)",0,29
35,D19,"(13, 60)",3,29
36,D20,"(50, 33)",5,14
37,D21,"(77, 22)",5,16
40,D22,"(80, 34)",9,30
41,D23,"(51, 62)",9,21
43,D24,"(41, 78)",6,15
44,D25,"(91, 49)",8,10
45,D26,"(91, 62)",6,24
47,D27,"(38, 42)",2,22
48,D28,"(97, 11)",1,17
49,D29,"(38, 60)",9,15
50,D30,"(11, 7)",5,26
51,D31,"(50, 63)",9,25
52,D32,"(30, 86)",2,12
53,D33,"(25, 21)",3,17
54,D34,"(87, 51)",4,30
59,D35,"(58, 97)",3,14
60,D36,"(93, 6)",5,23
61,D37,"(9, 47)",1,17
62,D38,"(76, 84)",2,18
64,D39,"(0, 27)",3,16
66,D40,"(23, 80)",9,29
67,D41,"(60, 29)",7,28
69,D42,"(38, 27)",9,20
73,D43,"(62, 66)",1,30
74,D44,"(52, 71)",3,13
77,D45,"(61, 13)",0,29
78,D46,"(19, 5)",7,25
79,D47,"(26, 7)",9,26
80,D48,"(99, 6)",6,11
85,D49,"(25, 78)",2,15
87,D50,"(70, 46)",4,13
91,D51,"(7, 62)",9,24
92,D52,"(85, 24)",3,13
94,D53,"(2, 82)",1,18
96,D54,"(46, 45)",7,24
97,D55,"(5, 65)",7,25
99,D56,"(6, 91)",0,23
