time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(3, 44)",8,11
2,D2,"(5, 29)",4,22
3,D3,"(93, 13)",7,15
6,D4,"(9, 59)",4,14
9,D5,"(53, 99)",9,19
12,D6,"(99, 44)",2,19
14,D7,"(58, 50)",3,29
17,D8,"(63, 78)",4,23
18,D9,"(83, 18)",2,23
19,D10,"(89, 73)",8,13
20,D11,"(95, 31)",6,28
23,D12,"(89, 27)",5,14
24,D13,"(65, 25)",6,24
26,D14,"(60, 1)",9,25
28,D15,"(67, 2)",9,27
29,D16,"(64, 70)",5,15
33,D17,"(46, 49)",2,14
35,D18,"(51, 94)",2,27
37,D19,"(59, 43)",1,13
39,D20,"(74, 13)",8,28
40,D21,"(58, 91)",1,26
41,D22,"(65, 58)",2,25
43,D23,"(33, 30)",6,20
44,D24,"(52, 31)",8,11
45,D25,"(35, 94)",0,17
46,D26,"(5, 29)",7,27
48,D27,"(63, 83)",9,17
50,D28,"(34, 59)",4,19
51,D29,"(91, 33)",2,16
52,D30,"(74, 42)",4,12
54,D31,"(17, 32)",9,25
57,D32,"(83, 26)",3,16
59,D33,"(17, 9)",7,18
67,D34,"(81, 67)",5,22
68,D35,"(63, 29)",9,26
70,D36,"(55, 93)",1,23
71,D37,"(21, 32)",5,21
72,D38,"(92, 57)",1,21
73,D39,"(87, 53)",4,13
74,D40,"(31, 43)",7,12
76,D41,"(39, 64)",1,22
79,D42,"(77, 36)",6,26
82,D43,"(98, 75)",9,30
86,D44,"(87, 56)",8,10
88,D45,"(9, 0)",9,25
90,D46,"(15, 82)",6,22
93,D47,"(28, 41)",2,16
96,D48,"(41, 10)",8,22
97,D49,"(29, 4)",5,13
98,D50,"(30, 89)",8,17
