time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(33, 48)",8,24
2,D2,"(0, 30)",3,26
4,D3,"(2, 37)",1,24
5,D4,"(10, 74)",1,11
6,D5,"(98, 61)",1,22
7,D6,"(96, 66)",8,14
10,D7,"(56, 2)",8,24
11,D8,"(15, 67)",1,22
12,D9,"(32, 4)",0,27
16,D10,"(51, 54)",3,12
17,D11,"(30, 25)",1,22
18,D12,"(5, 33)",8,13
20,D13,"(1, 99)",1,25
22,D14,"(55, 64)",1,15
23,D15,"(62, 26)",5,22
27,D16,"(96, 38)",1,14
28,D17,"(8, 7)",4,30
29,D18,"(21, 16)",7,23
33,D19,"(28, 8)",5,24
35,D20,"(41, 39)",5,10
36,D21,"(94, 92)",3,11
41,D22,"(23, 66)",6,16
43,D23,"(17, 33)",3,24
46,D24,"(75, 27)",4,28
48,D25,"(86, 56)",9,11
49,D26,"(76, 82)",8,13
52,D27,"(23, 72)",3,14
54,D28,"(19, 28)",9,30
62,D29,"(1, 29)",0,14
64,D30,"(62, 6)",5,18
65,D31,"(68, 60)",6,28
67,D32,"(97, 18)",8,27
68,D33,"(50, 23)",3,14
72,D34,"(77, 43)",6,22
74,D35,"(11, 63)",4,30
78,D36,"(83, 89)",3,20
79,D37,"(65, 69)",7,30
84,D38,"(28, 32)",3,27
90,D39,"(32, 50)",0,15
93,D40,"(50, 38)",7,16
97,D41,"(47, 82)",8,20
98,D42,"(84, 11)",0,25
99,D43,"(80, 5)",9,15
