time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(62, 38)",3,14
1,D2,"(90, 52)",9,11
3,D3,"(69, 35)",1,17
4,D4,"(13, 83)",5,23
9,D5,"(2, 13)",3,21
11,D6,"(90, 100)",7,24
12,D7,"(67, 29)",8,22
18,D8,"(33, 66)",9,23
20,D9,"(45, 99)",5,27
21,D10,"(61, 25)",9,17
24,D11,"(40, 74)",6,22
27,D12,"(80, 91)",0,25
28,D13,"(94, 13)",8,13
29,D14,"(58, 76)",6,30
30,D15,"(70, 83)",5,17
32,D16,"(24, 10)",9,24
37,D17,"(17, 2)",0,28
39,D18,"(97, 42)",5,18
40,D19,"(0, 77)",4,14
41,D20,"(62, 88)",6,10
42,D21,"(67, 88)",6,25
48,D22,"(50, 16)",6,19
50,D23,"(14, 23)",2,12
51,D24,"(43, 76)",4,13
53,D25,"(91, 4)",1,13
54,D26,"(2, 67)",8,30
58,D27,"(66, 84)",8,10
59,D28,"(50, 97)",6,15
61,D29,"(30, 82)",7,16
62,D30,"(77, 77)",8,23
63,D31,"(82, 54)",5,12
65,D32,"(94, 36)",9,12
68,D33,"(73, 54)",5,10
69,D34,"(62, 76)",9,18
72,D35,"(74, 22)",0,26
78,D36,"(99, 1)",1,28
79,D37,"(70, 86)",9,12
81,D38,"(84, 9)",3,11
82,D39,"(7, 43)",5,17
83,D40,"(35, 94)",2,27
84,D41,"(100, 91)",5,27
86,D42,"(8, 77)",1,22
87,D43,"(93, 7)",6,22
88,D44,"(42, 90)",8,15
90,D45,"(60, 72)",0,28
92,D46,"(99, 38)",7,13
94,D47,"(89, 5)",7,14
95,D48,"(72, 86)",1,22
96,D49,"(34, 72)",4,22
98,D50,"(98, 99)",1,18
99,D51,"(69, 24)",7,25
