time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,E1,"(41, 90)",4,30
6,E2,"(1, 74)",2,27
9,E3,"(67, 40)",4,10
10,E4,"(29, 46)",9,16
13,E5,"(88, 57)",2,12
14,E6,"(37, 13)",6,12
20,E7,"(87, 31)",5,28
22,E8,"(7, 7)",8,27
23,E9,"(84, 2)",6,17
24,E10,"(28, 75)",2,16
25,E11,"(71, 77)",7,10
36,E12,"(80, 16)",5,14
39,E13,"(59, 74)",2,22
40,E14,"(96, 68)",2,23
43,E15,"(66, 100)",0,26
46,E16,"(73, 23)",3,15
47,E17,"(15, 66)",5,18
48,E18,"(54, 11)",7,14
50,E19,"(60, 4)",0,20
51,E20,"(52, 50)",3,25
52,E21,"(53, 44)",1,19
53,E22,"(62, 81)",8,29
54,E23,"(52, 24)",1,27
57,E24,"(77, 35)",3,13
58,E25,"(67, 63)",6,30
59,E26,"(90, 80)",4,24
63,E27,"(9, 50)",0,10
64,E28,"(12, 87)",7,19
65,E29,"(99, 27)",6,11
68,E30,"(36, 23)",2,29
69,E31,"(49, 36)",6,29
70,E32,"(79, 0)",5,20
71,E33,"(42, 98)",3,22
74,E34,"(56, 23)",1,13
75,E35,"(8, 23)",3,12
79,E36,"(63, 37)",1,18
81,E37,"(61, 35)",6,23
84,E38,"(25, 7)",2,16
88,E39,"(48, 99)",1,22
89,E40,"(8, 70)",2,25
90,E41,"(61, 42)",0,16
94,E42,"(100, 25)",5,15
95,E43,"(61, 79)",8,11
99,E44,"(55, 70)",2,19
