time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(74, 37)",5,15
1,D2,"(66, 50)",8,22
4,D3,"(37, 88)",4,30
8,D4,"(49, 49)",3,22
14,D5,"(78, 96)",3,27
18,D6,"(17, 26)",9,29
21,D7,"(11, 11)",5,13
22,D8,"(61, 18)",9,24
23,D9,"(32, 13)",6,24
25,D10,"(83, 9)",9,19
28,D11,"(57, 59)",1,27
30,D12,"(97, 24)",5,28
33,D13,"(3, 55)",7,30
35,D14,"(75, 97)",8,23
36,D15,"(15, 85)",2,23
37,D16,"(71, 37)",0,10
41,D17,"(60, 14)",5,17
42,D18,"(79, 88)",2,25
46,D19,"(50, 100)",4,22
49,D20,"(53, 51)",7,11
50,D21,"(20, 88)",4,30
52,D22,"(50, 1)",2,16
53,D23,"(61, 78)",2,15
55,D24,"(16, 12)",3,10
57,D25,"(21, 81)",0,29
58,D26,"(27, 68)",5,13
59,D27,"(8, 72)",3,25
65,D28,"(26, 91)",1,19
66,D29,"(77, 77)",0,26
67,D30,"(1, 27)",0,11
71,D31,"(68, 80)",7,25
72,D32,"(52, 16)",6,11
73,D33,"(90, 62)",5,30
74,D34,"(1, 54)",1,13
75,D35,"(67, 72)",9,25
76,D36,"(9, 83)",6,25
79,D37,"(84, 11)",4,17
89,D38,"(21, 49)",8,18
91,D39,"(50, 96)",3,19
93,D40,"(30, 44)",7,15
94,D41,"(22, 51)",6,10
97,D42,"(79, 50)",2,18
