time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(68, 10)",8,17
2,D2,"(62, 10)",9,25
5,D3,"(81, 93)",2,27
9,D4,"(13, 65)",8,20
10,D5,"(58, 64)",0,11
13,D6,"(69, 21)",3,21
16,D7,"(23, 80)",2,27
17,D8,"(39, 86)",1,26
19,D9,"(95, 49)",4,10
20,D10,"(69, 89)",3,14
23,D11,"(31, 70)",1,25
25,D12,"(83, 34)",8,17
28,D13,"(14, 50)",7,14
31,D14,"(78, 67)",3,14
33,D15,"(19, 98)",2,22
35,D16,"(18, 66)",5,28
41,D17,"(54, 5)",8,29
42,D18,"(98, 92)",1,26
43,D19,"(78, 34)",2,15
44,D20,"(81, 33)",9,13
45,D21,"(89, 87)",7,28
46,D22,"(90, 61)",8,27
48,D23,"(71, 92)",0,19
49,D24,"(43, 48)",1,17
51,D25,"(31, 27)",8,18
52,D26,"(6, 40)",7,16
53,D27,"(81, 88)",0,16
55,D28,"(21, 10)",7,23
57,D29,"(27, 54)",5,25
59,D30,"(4, 38)",6,13
61,D31,"(66, 85)",6,22
62,D32,"(82, 71)",0,12
63,D33,"(81, 79)",4,25
65,D34,"(91, 34)",6,27
67,D35,"(7, 4)",1,21
69,D36,"(16, 100)",6,27
82,D37,"(31, 30)",9,16
87,D38,"(100, 9)",3,22
89,D39,"(10, 63)",6,12
90,D40,"(1, 48)",1,30
92,D41,"(55, 5)",6,13
94,D42,"(60, 4)",5,22
98,D43,"(29, 11)",9,13
